instance_id,isbn,hit_ndl_search,locate_now,locate_init,count_lent,own_category_id
230201_145903,9784802511773,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,5
230201_150043,9784480847539,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230201_150100,9784844137665,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150112,9784802512008,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_150126,9784794969651,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_150147,9784046043801,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150204,9784802511360,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150217,9784844366225,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_150235,9784479797036,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150250,9784140816585,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150309,9784775528839,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_150323,9784344034440,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_150415,9784478109502,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,3
230201_150429,9784065174555,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,7
230201_150446,9784295200161,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_150459,9784802511148,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230201_150510,9784478108864,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230201_150523,9784873117324,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_150551,9784422414201,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_150638,9784797384291,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230201_150658,9784756252524,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_150712,9784873115573,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230201_151032,9784621061220,FALSE,ATG-CP-BF1,ATG-CP-BF1,2,5
230201_151148,9784621061244,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,5
230201_151321,9784478111154,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151332,9784478113929,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230201_151344,9784296000326,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151400,9784344038332,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_151413,9784798168029,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151443,9784799327524,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230201_151455,9784802511964,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,5
230201_151508,9784766002218,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,9
230201_151528,9784761275488,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151540,9784822257866,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_151557,9784309249605,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151651,9784065205518,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_151702,9784883355204,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230201_151722,9784822248970,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151734,9784822236571,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230201_151813,9784866511139,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230201_151825,9784804718613,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230201_151840,9784781311821,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230201_151917,9784484881041,FALSE,ATG-CP-BF1,ATG-CP-BF1,1,3
230201_151939,9784596551436,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,2
230201_151955,9784062192231,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230201_152014,9784569849546,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,6
230201_152027,9784478113875,TRUE,ATG-CP-BF1,ATG-CP-BF1,7,3
230201_152041,9784799326756,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230201_152055,9784822289003,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_103246,9784484181134,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_103506,9784822289607,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_103527,9784845914333,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_103539,9784492602232,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_103549,9784800294364,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_103554,9784492557860,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,3
230202_103608,9784484032054,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_103611,9784568506273,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_103624,9784568506426,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_103627,9784163910871,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,9
230202_103636,9784768312674,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,7
230202_103639,9784492531129,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_103646,9784766121759,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_103656,9784798156910,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_103704,9784862464439,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_103954,9780714849188,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,11
230202_104053,9784296110179,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104107,9784820728245,TRUE,ATG-CP-BF1,ATG-CP-BF1,4,3
230202_104110,9784799324318,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104116,9784532324339,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104122,9784492396469,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104126,9784167901554,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_104136,9784163913599,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104140,9784478111017,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104206,9784492558003,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_104210,9784106108822,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_104218,9784140816158,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_104223,9784822288662,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_104233,9784905239574,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104235,9784863134782,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_104413,9784910063133,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,5
230202_104426,9784065171882,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104439,9784103530312,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,0
230202_104506,9784791772179,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,2
230202_104531,9784866510057,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_104545,9784532322038,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_104607,9784833423397,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_104616,9784909688019,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_104727,9784794224224,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104736,9784794224217,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104739,9784763138002,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230202_104748,9784492534083,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104750,9784152093202,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104801,9784822255343,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_104804,9784883354412,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104820,9784883532902,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,5
230202_104822,9784594082451,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_104831,9784532321956,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104834,9784909689436,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104845,9784478004593,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_104902,9784774196053,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,0
230202_104922,9784799324363,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_104939,9784804718446,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_104945,9784862762306,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_104951,9784478106440,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_104956,9784802511490,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105002,9784065228098,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_105006,9784478102855,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105021,9784802510288,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,8
230202_105033,9784382055414,TRUE,ATG-CP-BF1,ATG-CP-BF1,4,1
230202_105043,9784334033972,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_105047,9784822255862,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105053,9784296107711,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105101,9784295405498,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105104,9784798170695,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105112,9784408339870,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105113,9784761270438,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_105123,9784478490273,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105138,9784900450813,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_105142,9784802510998,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_105150,9784844368595,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,0
230202_105152,9784863940833,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105201,9784799320235,TRUE,ATG-CP-BF1,ATG-CP-BF1,7,5
230202_105217,9784344034082,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,0
230202_105309,9784820727385,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_105349,9784062200172,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_105403,9784761527433,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_105417,9784837957683,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_105427,9784296106318,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_105438,9784296101627,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_105449,9784562057443,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_105459,9784798163574,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_120524,9784150503871,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_120600,9784492534120,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_120603,9784062816199,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_120625,9784003320716,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_120628,9784003320211,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_120725,9784003321010,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_120731,9784845916054,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_120756,9784255010779,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_120758,9784046023919,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_120816,9784150504113,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_120817,9784150504106,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_120839,9784150503918,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_120842,9784152098023,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_120855,9784041041420,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_120859,9784822247478,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_120916,9784822255251,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_120918,9784120050084,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_120944,9784803803570,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_120946,9784838729722,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_121102,9784422440309,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121108,9784422440293,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_121157,9784422440286,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121159,9784422440279,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_121259,9784422440262,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121300,9784000614979,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_121322,9784594090647,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121324,9784046054708,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,4
230202_121338,9784794972972,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_121343,9784309254418,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,4
230202_121354,9784777521142,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121357,9784799110393,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_121414,9784826902342,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121415,9784478113745,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_121429,9784492396674,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121431,9784296114658,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_121448,9784862576064,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_121449,9784794225900,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_121514,9784794225894,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121530,9784140813539,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_121534,9784152089267,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,9
230202_121543,9784150119270,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_121546,9784150119287,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,9
230202_121859,9784150103415,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_121939,9784488663018,FALSE,ATG-CP-BF1,ATG-CP-BF1,1,9
230202_121955,9784309462554,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,
230202_121956,9784151200533,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,9
230202_122008,9784150115319,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122010,9784152100672,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_122024,9784163903316,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_122038,9784296000555,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122039,9784022517975,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_122100,9784492047033,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122101,9784862762979,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_122114,9784833423045,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122116,9784408650043,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_122127,9784492047026,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122131,9784326154838,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230202_122143,9784255012414,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122157,9784408338064,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_122247,9784053041432,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122306,9784152098269,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122323,9784480017178,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122356,9784800294470,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,7
230202_122405,9784767826455,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122413,9784766134858,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_122423,9784532324070,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122427,9784105901462,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_122439,9784152099099,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122440,9784791772308,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_122738,9784991059421,FALSE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122741,9784296103843,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_122800,9784802510776,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230202_122801,9784295402954,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_122817,9784152095459,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230202_122819,9784584138953,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_123029,9784023318533,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230202_144513,9784861526893,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_144836,9784140818213,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,6
230202_144911,9784766131857,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_144928,9784309290607,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_144939,9784309290614,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_144958,9784768306451,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145215,9784499205306,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_145245,9784866470672,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145304,9784861523670,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145327,9784096822203,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145355,9784033328904,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145419,9784861524295,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145443,9784844368564,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145504,9784865061604,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145541,9784487812158,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145604,9784408338231,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,2
230202_145617,9784910063157,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_145643,9784408338972,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_145700,9784314011693,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_145714,9784478016381,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_145737,9784105071219,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,0
230202_145753,9784761274061,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,3
230202_145812,9784866630397,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,1
230202_150053,9784492533871,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_150113,9784479393153,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_150127,9784255011110,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,7
230202_150152,9784865282382,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_150208,9784295402947,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_150240,9784864106573,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,9
230202_150310,9784478107829,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230202_150323,9784781616889,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_150336,9784087455953,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_150349,9784065124987,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,6
230202_150410,9784330325125,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_150425,9784121024015,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,2
230202_150450,9784062585590,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,2
230202_150517,9784797673036,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_151821,9784991092503,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_151839,9784163906577,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_151855,9784794225115,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_151915,9784826902212,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,8
230202_151931,9784150505554,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_151951,9784150505776,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152004,9784492534434,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,1
230202_152019,9784478109694,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230202_152040,9784910063034,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,6
230202_152059,9784305709608,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,5
230202_152117,9784334045159,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_152129,9784532358624,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152140,9784883354955,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152153,9784908251108,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_152204,9784866212890,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_152219,9784478109571,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,3
230202_152233,9784757103870,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_152247,9784152098375,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152307,9784103398912,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,2
230202_152329,9784822283728,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,0
230202_152343,9784396617486,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,3
230202_152359,9784478106204,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230202_152414,9784794972743,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230202_152430,9784478109373,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152533,9784757143555,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152552,9784103512813,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152604,9784622086949,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152645,9784763136817,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_152658,9784487811892,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230202_152709,9784908062360,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_152718,9784087211351,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152728,9784822288907,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152738,9784492046746,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152749,9784833423939,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230202_152806,9784910063140,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152927,9784802511711,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_152941,9784309253688,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230202_152952,9784906905140,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230202_153004,9784309227375,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,3
230202_153019,9784309227368,TRUE,ATG-CP-BF1,ATG-CP-BF1,4,3
230202_153128,9784314011532,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230203_084425,9784047369061,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,9
230203_084440,9784478064801,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230203_084538,9784861526602,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230203_084843,9780714876078,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,0
230203_091232,9781906532109,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,11
230203_091337,9784309463032,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,4
230203_091348,9784750514888,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,7
230203_091402,9784492046906,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,2
230203_091416,9784102200025,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,5
230203_091446,9784102200032,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230203_091456,9784569662039,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,1
230203_091509,9784845919017,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,1
230203_091522,9784344984394,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,1
230203_091535,9784492233733,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,5
230203_091548,9784896379273,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,3
230203_091602,9784314010917,TRUE,ATG-CP-BF1,ATG-CP-BF1,2,1
230203_095248,9784004314844,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,4
230203_095312,9784163907383,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095327,9784336054104,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095340,9784334962210,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230203_095351,9784046056160,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,
230203_095400,9784562056415,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095418,9784908356094,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095431,9784422440170,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095442,9784492762394,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230203_095455,9784295406242,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095508,9784480864246,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,
230203_095521,9784480864253,TRUE,ATG-CP-BF1,ATG-CP-BF1,3,
230203_095533,9784777521821,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095548,9784777521340,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095608,9784777521012,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230203_095652,9784887063761,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095708,9784023314207,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095727,9784863134188,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_095759,9784756253583,TRUE,ATG-CP-BF1,ATG-CP-BF1,1,
230203_095829,9784865282894,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_100209,9783791359007,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,11
230203_100926,9784884184100,FALSE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_100954,9784756249159,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
230203_101035,9784767824024,TRUE,ATG-CP-BF1,ATG-CP-BF1,0,
